config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,strict_voting_clean,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_count_in_result,model_list,unique_model_count,utility_count,utility_min,utility_max,utility_range,mean_utility,sum_utility,utility_variance,utility_std,utility_gini,utility_gini_raw,utility_gini_corrected,utility_gini_correction_factor,utility_gini_small_n_corrected,payoff_elo_fit_agent_count,payoff_elo_slope,payoff_elo_slope_per_100_elo,payoff_elo_abs_slope,payoff_elo_abs_slope_per_100_elo,payoff_elo_intercept,payoff_elo_r_squared,payoff_elo_correlation,elo_variance,elo_std,elo_min,elo_max,adversary_elo,adversary_utility,baseline_mean_utility,baseline_sum_utility,baseline_agent_count
70,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0070_game1_heterogeneous_random_n2_comp_0p25_run06/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0070_game1_heterogeneous_random_n2_comp_0p25_run06,SUCCESS,2026-04-29T11:50:02.996840,2026-04-29T11:56:50.125911,407.129071,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1667952897,,6,259445391,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,2,deepseek-r1-0528+gpt-5.2-chat-latest-20260210,2,2,68.0,91.0,23.0,79.5,159.0,132.25,11.5,0.14465408805031446,0.07232704402515723,0.14465408805031446,2.0,True,2,0.4107142857142838,41.071428571428385,0.4107142857142838,41.071428571428385,-516.0357142857115,1.0,1.0,784.0,28.0,1422,1478,,,,,0
71,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0071_game1_heterogeneous_random_n2_comp_0p25_run07/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0071_game1_heterogeneous_random_n2_comp_0p25_run07,SUCCESS,2026-04-29T11:50:02.992101,2026-04-29T11:52:14.187409,131.195308,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,322507400,,7,447006214,,,sampled_random_order,,True,True,1,True,0,0,0,0,2,2,claude-opus-4-5-20251101-thinking-32k+claude-haiku-4-5-20251001,2,2,81.0,90.0,9.0,85.5,171.0,20.25,4.5,0.05263157894736842,0.02631578947368421,0.05263157894736842,2.0,True,2,0.13432835820895522,13.432835820895523,0.13432835820895522,13.432835820895523,-108.0,1.0,1.0,1122.25,33.5,1407,1474,,,,,0
72,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0072_game1_heterogeneous_random_n2_comp_0p25_run08/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0072_game1_heterogeneous_random_n2_comp_0p25_run08,SUCCESS,2026-04-29T11:50:34.446192,2026-04-29T11:51:40.980781,66.534589,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1956279914,,8,1005438236,,,sampled_random_order,,True,True,1,True,0,0,0,0,1,2,gpt-5.2-chat-latest-20260210+claude-sonnet-4-20250514,2,2,70.0,89.0,19.0,79.5,159.0,90.25,9.5,0.11949685534591195,0.059748427672955975,0.11949685534591195,2.0,True,2,0.21348314606741492,21.348314606741493,0.21348314606741492,21.348314606741493,-226.52808988763937,1.0,1.0,1980.25,44.5,1389,1478,,,,,0
73,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0073_game1_heterogeneous_random_n2_comp_0p25_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0073_game1_heterogeneous_random_n2_comp_0p25_run09,SUCCESS,2026-04-29T11:50:33.864279,2026-04-29T11:51:39.623965,65.759686,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,953842010,,9,864312510,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,2,gpt-4.1-nano-2025-04-14+qwen3-max-preview,2,2,77.0,88.0,11.0,82.5,165.0,30.25,5.5,0.06666666666666667,0.03333333333333333,0.06666666666666667,2.0,True,2,0.09734513274336284,9.734513274336285,0.09734513274336284,9.734513274336285,-51.69026548672567,1.0,1.0,3192.25,56.5,1322,1435,,,,,0
74,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0074_game1_heterogeneous_random_n2_comp_0p25_run10/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0074_game1_heterogeneous_random_n2_comp_0p25_run10,SUCCESS,2026-04-29T11:50:33.844142,2026-04-29T11:52:21.758958,107.914816,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1148720858,,10,577374429,,,sampled_random_order,,True,True,1,True,0,0,0,0,2,2,claude-sonnet-4-20250514+claude-opus-4-6-thinking,2,2,77.0,89.0,12.0,83.0,166.0,36.0,6.0,0.07228915662650602,0.03614457831325301,0.07228915662650602,2.0,True,2,0.1043478260869573,10.434782608695729,0.1043478260869573,10.434782608695729,-67.93913043478382,1.0,1.0,3306.25,57.5,1389,1504,,,,,0
75,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0075_game1_heterogeneous_random_n2_comp_0p25_run11/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0075_game1_heterogeneous_random_n2_comp_0p25_run11,SUCCESS,2026-04-29T11:51:04.666908,2026-04-29T11:52:41.751913,97.085005,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,151549431,,11,577651984,,,sampled_random_order,,True,True,1,True,0,0,0,0,1,2,gemma-3-27b-it+claude-opus-4-5-20251101-thinking-32k,2,2,76.0,95.0,19.0,85.5,171.0,90.25,9.5,0.1111111111111111,0.05555555555555555,0.1111111111111111,2.0,True,2,0.17431192660550476,17.431192660550476,0.17431192660550476,17.431192660550476,-161.93577981651404,1.0,1.0,2970.25,54.5,1365,1474,,,,,0
76,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0076_game1_heterogeneous_random_n2_comp_0p25_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0076_game1_heterogeneous_random_n2_comp_0p25_run12,SUCCESS,2026-04-29T11:51:04.859047,2026-04-29T11:52:51.712366,106.853319,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1093122550,,12,344900995,,,sampled_random_order,,True,True,1,True,0,0,0,0,1,2,gpt-4.1-nano-2025-04-14+claude-opus-4-5-20251101,2,2,79.0,95.0,16.0,87.0,174.0,64.0,8.0,0.09195402298850575,0.04597701149425287,0.09195402298850575,2.0,True,2,0.10958904109589025,10.958904109589025,0.10958904109589025,10.958904109589025,-65.87671232876684,1.0,1.0,5329.0,73.0,1322,1468,,,,,0
77,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0077_game1_heterogeneous_random_n2_comp_0p25_run13/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0077_game1_heterogeneous_random_n2_comp_0p25_run13,SUCCESS,2026-04-29T11:51:04.688113,2026-04-29T11:55:16.357543,251.66943,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,202612145,,13,488784096,,,sampled_random_order,,True,True,2,True,0,0,0,0,0,2,amazon-nova-micro-v1.0+gemini-2.5-pro,2,2,76.5,79.2,2.700000000000003,77.85,155.7,1.8225000000000038,1.3500000000000014,0.017341040462427765,0.008670520231213882,0.017341040462427765,2.0,True,2,0.01298076923076919,1.298076923076919,0.01298076923076919,1.298076923076919,60.40384615384622,1.0,1.0,10816.0,104.0,1240,1448,,,,,0
78,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0078_game1_heterogeneous_random_n2_comp_0p25_run14/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0078_game1_heterogeneous_random_n2_comp_0p25_run14,SUCCESS,2026-04-29T11:51:35.591405,2026-04-29T11:53:00.844828,85.253423,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1623862123,,14,396158629,,,sampled_random_order,,True,True,2,True,0,0,0,0,1,2,amazon-nova-micro-v1.0+claude-haiku-4-5-20251001,2,2,68.4,70.2,1.7999999999999972,69.30000000000001,138.60000000000002,0.8099999999999974,0.8999999999999986,0.012987012987012964,0.006493506493506482,0.012987012987012964,2.0,True,2,-0.010778443113772424,-1.0778443113772425,0.010778443113772424,1.0778443113772425,83.5652694610778,1.0,-1.0,6972.25,83.5,1240,1407,,,,,0
79,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0079_game1_heterogeneous_random_n2_comp_0p25_run15/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0079_game1_heterogeneous_random_n2_comp_0p25_run15,SUCCESS,2026-04-29T11:51:35.520991,2026-04-29T11:56:30.683696,295.162705,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,581099422,,15,2115980694,,,sampled_random_order,,True,True,2,True,0,0,0,0,0,2,claude-3-haiku-20240307+gemini-2.5-pro,2,2,72.0,81.9,9.900000000000006,76.95,153.9,24.50250000000003,4.950000000000003,0.064327485380117,0.0321637426900585,0.064327485380117,2.0,True,2,0.05265957446808508,5.265957446808508,0.05265957446808508,5.265957446808508,5.648936170212805,1.0,1.0,8836.0,94.0,1260,1448,,,,,0
80,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0080_game1_heterogeneous_random_n2_comp_0p25_run16/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0080_game1_heterogeneous_random_n2_comp_0p25_run16,SUCCESS,2026-04-29T11:51:35.815088,2026-04-29T11:56:19.247826,283.432738,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,98665184,,16,1603207944,,,sampled_random_order,,True,True,3,True,0,0,0,0,0,2,amazon-nova-micro-v1.0+qwen3-max-preview,2,2,42.120000000000005,72.09,29.97,57.105000000000004,114.21000000000001,224.55022499999998,14.985,0.2624113475177305,0.13120567375886524,0.2624113475177305,2.0,True,2,0.15369230769230743,15.369230769230743,0.15369230769230743,15.369230769230743,-148.4584615384612,1.0,0.9999999999999998,9506.25,97.5,1240,1435,,,,,0
81,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0081_game1_heterogeneous_random_n2_comp_0p25_run17/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0081_game1_heterogeneous_random_n2_comp_0p25_run17,SUCCESS,2026-04-29T11:52:06.482687,2026-04-29T11:53:27.649704,81.167017,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,97486789,,17,182111909,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,2,gpt-5.4-high+claude-3-haiku-20240307,2,2,79.0,93.0,14.0,86.0,172.0,49.0,7.0,0.08139534883720931,0.040697674418604654,0.08139534883720931,2.0,True,2,0.062499999999999785,6.249999999999979,0.062499999999999785,6.249999999999979,0.2500000000002271,1.0,1.0,12544.0,112.0,1260,1484,,,,,0
82,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0082_game1_heterogeneous_random_n2_comp_0p25_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0082_game1_heterogeneous_random_n2_comp_0p25_run18,SUCCESS,2026-04-29T11:52:06.474743,2026-04-29T11:54:33.876585,147.401842,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,177332878,,18,822137921,,,sampled_random_order,,True,True,2,True,0,0,0,0,1,2,claude-3-haiku-20240307+claude-opus-4-6,2,2,62.1,88.2,26.1,75.15,150.3,170.3025,13.05,0.17365269461077845,0.08682634730538923,0.17365269461077845,2.0,True,2,0.10920502092050201,10.920502092050201,0.10920502092050201,10.920502092050201,-75.4983263598325,1.0,1.0,14280.25,119.5,1260,1499,,,,,0
83,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0083_game1_heterogeneous_random_n2_comp_0p25_run19/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0083_game1_heterogeneous_random_n2_comp_0p25_run19,SUCCESS,2026-04-29T11:52:06.474732,2026-04-29T11:53:43.345875,96.871143,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1638434539,,19,1669760356,,,sampled_random_order,,True,True,2,True,0,0,0,0,0,2,amazon-nova-micro-v1.0+gpt-5.2-chat-latest-20260210,2,2,71.10000000000001,81.9,10.799999999999997,76.5,153.0,29.159999999999982,5.399999999999999,0.07058823529411763,0.035294117647058816,0.07058823529411763,2.0,True,2,-0.04537815126050414,-4.537815126050414,0.04537815126050414,4.537815126050414,138.1689075630251,1.0,-0.9999999999999999,14161.0,119.0,1240,1478,,,,,0
84,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0084_game1_heterogeneous_random_n2_comp_0p25_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0084_game1_heterogeneous_random_n2_comp_0p25_run20,SUCCESS,2026-04-29T11:52:37.334538,2026-04-29T11:56:25.569750,228.235212,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1276349061,,20,640365048,,,sampled_random_order,,True,True,2,True,0,0,0,0,1,2,amazon-nova-micro-v1.0+claude-opus-4-6-thinking,2,2,62.1,83.7,21.6,72.9,145.8,116.64000000000001,10.8,0.14814814814814814,0.07407407407407407,0.14814814814814814,2.0,True,2,0.08181818181818176,8.181818181818176,0.08181818181818176,8.181818181818176,-39.354545454545395,1.0,1.0,17424.0,132.0,1240,1504,,,,,0
107,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0107_game1_heterogeneous_random_n2_comp_0p5_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0107_game1_heterogeneous_random_n2_comp_0p5_run01,SUCCESS,2026-04-29T11:52:37.305527,2026-04-29T11:53:19.090108,41.784581,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,491866193,,1,1282411913,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,2,gpt-4o-mini-2024-07-18+gpt-4o-2024-05-13,2,2,63.0,86.0,23.0,74.5,149.0,132.25,11.5,0.15436241610738255,0.07718120805369127,0.15436241610738255,2.0,True,2,0.821428571428587,82.1428571428587,0.821428571428587,82.1428571428587,-1018.82142857145,1.0,1.0,196.0,14.0,1317,1345,,,,,0
108,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0108_game1_heterogeneous_random_n2_comp_0p5_run02/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0108_game1_heterogeneous_random_n2_comp_0p5_run02,SUCCESS,2026-04-29T11:52:37.250657,2026-04-29T11:54:31.175761,113.925104,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1813645994,,2,1125598243,,,sampled_random_order,,True,True,1,True,0,0,0,0,1,2,gemini-2.5-pro+claude-haiku-4-5-20251001,2,2,61.0,86.0,25.0,73.5,147.0,156.25,12.5,0.17006802721088435,0.08503401360544217,0.17006802721088435,2.0,True,2,0.6097560975609676,60.97560975609676,0.6097560975609676,60.97560975609676,-796.9268292682815,1.0,1.0,420.25,20.5,1407,1448,,,,,0
109,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0109_game1_heterogeneous_random_n2_comp_0p5_run03/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0109_game1_heterogeneous_random_n2_comp_0p5_run03,SUCCESS,2026-04-29T11:53:08.808064,2026-04-29T11:54:26.109831,77.301767,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1927619494,,3,2106087376,,,sampled_random_order,,True,True,2,True,0,0,0,0,0,2,claude-3-haiku-20240307+amazon-nova-pro-v1.0,2,2,56.7,73.8,17.099999999999994,65.25,130.5,73.10249999999995,8.549999999999997,0.13103448275862065,0.06551724137931032,0.13103448275862065,2.0,True,2,-0.5699999999999965,-56.99999999999965,0.5699999999999965,56.99999999999965,791.9999999999951,1.0,-0.9999999999999999,225.0,15.0,1260,1290,,,,,0
110,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0110_game1_heterogeneous_random_n2_comp_0p5_run04/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0110_game1_heterogeneous_random_n2_comp_0p5_run04,SUCCESS,2026-04-29T11:53:08.249686,2026-04-29T11:55:36.268831,148.019145,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1174032625,,4,1040562512,,,sampled_random_order,,True,True,2,True,0,0,0,0,0,2,gemini-3.1-pro+gpt-5.2-chat-latest-20260210,2,2,54.9,74.7,19.800000000000004,64.8,129.6,98.01000000000005,9.900000000000002,0.15277777777777782,0.07638888888888891,0.15277777777777782,2.0,True,2,1.2375000000000653,123.75000000000654,1.2375000000000653,123.75000000000654,-1774.1250000000966,1.0,1.0,64.0,8.0,1478,1494,,,,,0
111,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0111_game1_heterogeneous_random_n2_comp_0p5_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0111_game1_heterogeneous_random_n2_comp_0p5_run05,SUCCESS,2026-04-29T11:53:08.244383,2026-04-29T11:54:01.489728,53.245345,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,2038194832,,5,238866674,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,2,claude-3-haiku-20240307+o3-mini-high,2,2,67.0,89.0,22.0,78.0,156.0,121.0,11.0,0.14102564102564102,0.07051282051282051,0.14102564102564102,2.0,True,2,0.21359223300970864,21.359223300970864,0.21359223300970864,21.359223300970864,-202.12621359223286,1.0,1.0,2652.25,51.5,1260,1363,,,,,0
112,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0112_game1_heterogeneous_random_n2_comp_0p5_run06/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0112_game1_heterogeneous_random_n2_comp_0p5_run06,SUCCESS,2026-04-29T11:53:40.994351,2026-04-29T11:55:37.541458,116.547107,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,463948533,,6,589069071,,,sampled_random_order,,True,True,1,True,0,0,0,0,2,2,claude-haiku-4-5-20251001+claude-opus-4-5-20251101-thinking-32k,2,2,66.0,78.0,12.0,72.0,144.0,36.0,6.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,2.0,True,2,-0.1791044776119396,-17.91044776119396,0.1791044776119396,17.91044776119396,329.9999999999989,1.0,-1.0,1122.25,33.5,1407,1474,,,,,0
113,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0113_game1_heterogeneous_random_n2_comp_0p5_run07/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_0113_game1_heterogeneous_random_n2_comp_0p5_run07,SUCCESS,2026-04-29T11:53:41.087871,2026-04-29T11:54:21.887832,40.799961,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,1120302137,,7,1602525828,,,sampled_random_order,,True,True,1,True,0,0,0,0,1,2,gpt-4o-mini-2024-07-18+claude-haiku-4-5-20251001,2,2,72.0,81.0,9.0,76.5,153.0,20.25,4.5,0.058823529411764705,0.029411764705882353,0.058823529411764705,2.0,True,2,-0.10000000000000024,-10.000000000000025,0.10000000000000024,10.000000000000025,212.70000000000036,1.0,-1.0,2025.0,45.0,1317,1407,,,,,0
