run_id,reviewer_mode,outcome_class,does_first_position_look_advantaged,private_thinking_available,reflection_available,core_takeaway,review_path,num_mechanisms
config_1742,child_worker,first_lt_last_counterexample,False,True,False,"The first speaker helped set the baseline and secured Jewel, one of Agent_1's 28-point top items, but the last speaker secured Apple, Agent_5's 35-point top item. Because every agent proposed and accepted the same baseline, position order did not create an advantage large enough to overcome the value-scale gap.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1742.json,6
config_1762,child_worker,first_lt_last_counterexample,False,True,False,"The first speaker did not look positionally advantaged. Agent_1 opened around Pencil and kept it, but the group quickly shifted to a top-priority matching solution where Agent_3, despite speaking last, secured Jewel worth 96 while Agent_1 received Pencil plus zero-value Quill for 83. The last position benefited because its demand was compatible with everyone else's top item rather than because Agent_1 extracted extra surplus from moving first.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1762.json,6
config_1764,child_worker,first_gt_last,True,True,False,"In the recorded final allocation, Agent_1 wins over the last-position Agent_3 because Agent_1's first-speaker Apple plus Quill objective became a shared baseline, while Agent_3's Pencil claim was framed as a later-round adjustment and was not included in the final recorded round-1 allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1764.json,5
config_1766,child_worker,first_eq_last,False,True,False,"Agent_1 anchored Pencil early and kept it, but the equal final outcome came mainly from complementary single-agent priorities and Agent_3's balanced proposal, not a clear first-position process advantage.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1766.json,5
config_1782,child_worker,first_lt_last_counterexample,False,True,False,"Agent_1 used first position to name priorities and ultimately kept its top item, Pencil, but that did not translate into an advantage. Agent_3, speaking last in the first discussion cycle, reframed the deal around preserving everyone's top item while assigning itself the entire Quill/Jewel/Stone bundle. The group treated this as fair and efficient, so the last-position agent finished with 64 utility while Agent_1 finished with 34.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1782.json,6
config_1784,child_worker,first_gt_last,True,True,True,"Agent_1 looks advantaged because the first speaker's Jewel+Quill demand became the stable public and private anchor. Agent_3, the last speaker, successfully vetoed allocations without Apple, but the recorded final allocation gives Agent_3 only Apple while Agent_2 receives Stone+Pencil, leaving Agent_1 ahead 30.56 to 21.09.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1784.json,5
config_1786,child_worker,first_lt_last_counterexample,False,True,True,"Counterexample: Agent_1's first-speaker anchor secured Apple, but the deal converged on protecting each agent's top priority set. The final allocation left Agent_1 with only Apple while Agent_3 received Jewel plus Quill, so Agent_3 finished 48.55 vs Agent_1's 28.87.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1786.json,5
config_1804,child_worker,first_gt_last,True,True,True,"The first position was advantaged because Agent_1 immediately framed Quill+Apple as non-negotiable and named a complete three-way Baseline A that became the durable fairness anchor. Rival alternatives, including Alt 2 and later concentrated two-agent proposals, were repeatedly treated as viable only with compensation and finalization plans they never secured, so the final unanimous vote returned to the original baseline.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1804.json,5
config_1822,child_worker,first_gt_last,True,True,True,"The first position looks strongly advantaged. Agent_1 spoke first, claimed Jewel as the central protected item, and the later discussion treated Jewel-with-Agent_1 as the stable coalition anchor. The final accepted allocation gave Agent_1 Jewel+Apple while Agent_3, the last speaker, settled for Stone only; the large gap is mostly agenda-setting around the top item, not different stated preferences.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1822.json,6
config_1826,child_worker,first_gt_last,True,True,True,"The first position looks advantaged because Agent_1 established Apple+Jewel as the uncontested anchor before the others organized around their own claims. Later bargaining treated those two highest-value items as fixed and shifted conflict to Quill, leaving the last position with Quill but not enough value to catch Agent_1.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1826.json,7
config_1842,child_worker,first_lt_last_counterexample,mixed/unclear,True,False,"Agent_1 anchored Pencil successfully, but Agent_5's accepted Jewel anchor was worth much more.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1842.json,5
config_1846,child_worker,first_gt_last,True,True,True,Agent_1 beat Agent_5 because Jewel-1 became part of the stable consensus while Agent_5 settled for Pencil and failed to shift the final base.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1846.json,5
config_1864,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_5 because Quill became a protected negotiation anchor from the first turn and all final proposals gave Agent_1 Quill. Agent_5 still secured its own top item, Stone, so the first-over-last gap reflects both first-speaker framing and the higher discounted value of Agent_1's top item.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1864.json,5
config_1922,child_worker,first_eq_last,False,True,False,"Agent_1 anchored and proposed the winning allocation, but the accepted outcome gave all three agents their full 100-point target bundles, so Agent_1 did not beat the last-position Agent_3.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1922.json,5
config_1924,child_worker,first_eq_last,False,True,False,"Agent_1 used the first turn to anchor on keeping Pencil and offered a clean split, but this did not create a positional advantage over Agent_3. The key proposal gave each agent its maximum utility under non-overlapping preferences, and raw voting shows Agent_3 protected its own payoff by accepting only the balanced split. One system line claims Proposal #3 was unanimously accepted, but the header allocation, tabulation counts, and raw votes point to Proposal #1 as the substantive consensus.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1924.json,5
config_1926,child_worker,first_eq_last,False,True,True,"Agent_1 did not beat Agent_3. Agent_1 anchored Apple early and ultimately got Apple+Jewel, but the process also protected Agent_3's Quill throughout; the accepted allocation gives each agent a raw 100-value bundle and equal discounted utilities.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1926.json,5
config_1942,child_worker,first_gt_last,True,True,True,"Agent_1 looks advantaged because the first-turn Quill+Pencil anchor became a shared constraint and survived to the final allocation. Agent_3, the last-position agent, successfully defended Jewel but ended with only that one high-value item, so Agent_1's two-item bundle produced the 19.683 utility lead.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1942.json,5
config_1944,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 had real agenda-setting power and ultimately authored the unanimous final allocation, but that did not translate into the highest final utility. The winning deal gave Agent_1 its preferred Jewel plus Quill bundle, while also giving Agent_3 Pencil plus Stone, whose raw value for Agent_3 was larger. Consensus formed only when Agent_3's top assets were paid immediately rather than left to future promises.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1944.json,5
config_1946,child_worker,first_gt_last,True,True,False,"Agent_1 beat Agent_3 because the whole round converged around Agent_1's opening frame: keep Apple and Pencil together for Agent_1, give Agent_2 a good Quill+Stone bundle, and leave Agent_3 with Jewel plus a promise of possible later improvement. Agent_2 had enough payoff to reinforce that frame, while Agent_3's stronger preferred bundle was deferred rather than negotiated into the current allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1946.json,6
config_1962,child_worker,first_gt_last,True,True,False,"The first position was strongly advantaged because Agent_1 immediately claimed its two highest-value items, Pencil and Jewel, and the rest of the negotiation shifted to how Agent_2 and Agent_3 would divide only the lower remaining items. Agent_3 benefited from receiving Quill+Apple, but Agent_1 still ended with 72 versus Agent_3's 32 because nobody reopened Pencil/Jewel.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1962.json,5
config_1964,child_worker,first_gt_last,True,True,True,"The first position was advantaged because Agent_1 immediately anchored Stone as immovable, and every later phase treated that as the fixed constraint. The final deal gave Agent_1 Stone while Agents 2 and 3 compromised over the remaining items, so Agent_1 beat the last position mainly by securing the single highest-value contested item and avoiding later concessions.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1964.json,5
config_1966,child_worker,first_lt_last_counterexample,False,True,True,"The first position did not look advantaged despite early public agreement on Skeleton B, because the early formal proposals repeatedly omitted Agent_3 or stripped Pencil+Jewel from Agent_3. The last position won by finally implementing the repeatedly identified viable allocation: Quill with Agent_1, Stone+Apple with Agent_2, and Pencil+Jewel with Agent_3.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1966.json,5
config_1982,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_3 because the final consensus adopted an Agent_2-centered allocation that gave Agent_1 Apple+Stone and gave Agent_3 nothing. This looks like a first-over-last advantage in the realized outcome, but the mechanism is not a clean first-position advantage: public and private planning repeatedly called for compensating Agent_3, while the decisive final private votes appear to misread or misattribute Agent_3's payoff.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1982.json,6
config_1984,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_3 because Jewel became a universally accepted anchor for Agent_1, while Agent_3 settled for the best non-Jewel package.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1984.json,5
config_1986,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 opened with agenda control, but consensus formed only after the group adopted the Agent_3 Apple end-state.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_1986.json,5
