packet_id,file_path,baseline_agent,adversary_agent,baseline_model,adversary_model,adversary_short,adversary_tier,adversary_elo,model_order,competition_level,discussion_turns,consensus_reached,final_round,baseline_utility,adversary_utility,utility_gap,top_item_conflict,top2_overlap_count,accepted_proposer,accepted_proposer_role,baseline_proposal_count,baseline_unique_proposals,baseline_repeat_rate,baseline_all_items_rate,baseline_parse_failure_rate,baseline_opening_self_raw,baseline_opening_other_raw,baseline_opening_self_share,baseline_first_concession_round,baseline_late_concession_score,baseline_total_concession,baseline_largest_single_concession,baseline_final_self_raw,baseline_final_other_raw,baseline_stubbornness_proxy,adversary_proposal_count,adversary_unique_proposals,adversary_repeat_rate,adversary_all_items_rate,adversary_parse_failure_rate,adversary_opening_self_raw,adversary_opening_other_raw,adversary_opening_self_share,adversary_first_concession_round,adversary_late_concession_score,adversary_total_concession,adversary_largest_single_concession,adversary_final_self_raw,adversary_final_other_raw,adversary_stubbornness_proxy
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_deepseek_v3_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_deepseek-v3/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,deepseek-v3,DeepSeek V3,Medium,1358.0,weak_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_deepseek_v3_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_deepseek-v3/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,deepseek-v3,DeepSeek V3,Medium,1358.0,weak_first,0.0,2,True,1,100.0,99.0,-1.0,False,0,Agent_2,adversary,1,1,0.0,0.0,0.0,100.0,99.0,0.5025125628140703,,0.5,0.0,0.0,100.0,99.0,0.125,1,1,0.0,0.0,0.0,99.0,100.0,0.49748743718592964,,0.5,0.0,0.0,99.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_o3_mini_high_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_o3-mini-high/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,o3-mini-high,o3-mini-high,Medium,1363.0,strong_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_o3_mini_high_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_o3-mini-high/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,o3-mini-high,o3-mini-high,Medium,1363.0,strong_first,0.0,2,True,1,89.0,100.0,11.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,89.0,100.0,0.4708994708994709,,0.5,0.0,0.0,89.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,89.0,0.5291005291005291,,0.5,0.0,0.0,100.0,89.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_o3_mini_high_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_o3-mini-high/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,o3-mini-high,o3-mini-high,Medium,1363.0,weak_first,0.0,1,True,2,90.0,81.9,-8.099999999999994,False,0,Agent_2,adversary,2,2,0.0,0.0,0.0,100.0,100.0,0.5,2.0,0.1111111111111111,37.0,37.0,63.0,91.0,0.027777777777777776,2,1,1.0,0.0,0.0,91.0,100.0,0.47643979057591623,,1.0,0.0,0.0,91.0,100.0,0.5
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_o3_mini_high_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_o3-mini-high/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,o3-mini-high,o3-mini-high,Medium,1363.0,weak_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemma_3_27b_it_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemma-3-27b-it/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gemma-3-27b-it,Gemma 3 27B,Medium,1365.0,strong_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,94.0,100.0,0.4845360824742268,,0.5,0.0,0.0,94.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemma_3_27b_it_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemma-3-27b-it/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gemma-3-27b-it,Gemma 3 27B,Medium,1365.0,strong_first,0.0,2,True,1,100.0,72.0,-28.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,72.0,100.0,0.4186046511627907,,0.5,0.0,0.0,72.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemma_3_27b_it_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemma-3-27b-it/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gemma-3-27b-it,Gemma 3 27B,Medium,1365.0,weak_first,0.0,1,True,2,90.0,90.0,0.0,False,0,Agent_1,baseline,2,1,1.0,0.0,0.0,100.0,100.0,0.5,,1.0,0.0,0.0,100.0,100.0,0.5,2,2,0.0,0.0,0.0,51.0,0.0,1.0,,1.0,0.0,0.0,100.0,100.0,0.25
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemma_3_27b_it_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemma-3-27b-it/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gemma-3-27b-it,Gemma 3 27B,Medium,1365.0,weak_first,0.0,2,False,10,,,,False,0,none,none,10,1,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.5,10,3,0.6666666666666666,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.41666666666666663
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_sonnet_4_20250514_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-sonnet-4-20250514/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-sonnet-4-20250514,Sonnet 4,Medium,1389.0,strong_first,0.0,1,True,1,79.0,100.0,21.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,79.0,100.0,0.441340782122905,,0.5,0.0,0.0,79.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,79.0,0.5586592178770949,,0.5,0.0,0.0,100.0,79.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_sonnet_4_20250514_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-sonnet-4-20250514/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-sonnet-4-20250514,Sonnet 4,Medium,1389.0,strong_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_sonnet_4_20250514_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-sonnet-4-20250514/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-sonnet-4-20250514,Sonnet 4,Medium,1389.0,weak_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_sonnet_4_20250514_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-sonnet-4-20250514/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-sonnet-4-20250514,Sonnet 4,Medium,1389.0,weak_first,0.0,2,True,2,90.0,90.0,0.0,False,0,Agent_1,baseline,2,1,1.0,0.0,0.0,100.0,100.0,0.5,,1.0,0.0,0.0,100.0,100.0,0.5,2,2,0.0,0.0,0.0,100.0,79.0,0.5586592178770949,,1.0,0.0,0.0,100.0,100.0,0.25
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_deepseek_r1_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_deepseek-r1/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,deepseek-r1,DeepSeek R1,Medium,1398.0,strong_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_deepseek_r1_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_deepseek-r1/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,deepseek-r1,DeepSeek R1,Medium,1398.0,strong_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_deepseek_r1_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_deepseek-r1/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,deepseek-r1,DeepSeek R1,Medium,1398.0,weak_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_deepseek_r1_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_deepseek-r1/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,deepseek-r1,DeepSeek R1,Medium,1398.0,weak_first,0.0,2,True,1,92.0,100.0,8.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,92.0,100.0,0.4791666666666667,,0.5,0.0,0.0,92.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,92.0,0.5208333333333334,,0.5,0.0,0.0,100.0,92.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_haiku_4_5_20251001_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-haiku-4-5-20251001/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-haiku-4-5-20251001,Haiku 4.5,Medium,1407.0,strong_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_haiku_4_5_20251001_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-haiku-4-5-20251001/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-haiku-4-5-20251001,Haiku 4.5,Medium,1407.0,strong_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_haiku_4_5_20251001_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-haiku-4-5-20251001/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-haiku-4-5-20251001,Haiku 4.5,Medium,1407.0,weak_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_haiku_4_5_20251001_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-haiku-4-5-20251001/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-haiku-4-5-20251001,Haiku 4.5,Medium,1407.0,weak_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_amazon_nova_pro_v1_0_strong_first_comp_0_25_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_amazon-nova-pro-v1.0/strong_first/comp_0.25/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,amazon-nova-pro-v1.0,Nova Pro,Medium,1290.0,strong_first,0.25,1,True,2,80.10000000000001,61.2,-18.900000000000006,False,0,Agent_1,adversary,2,2,0.0,0.0,0.0,100.0,40.0,0.7142857142857143,2.0,0.1111111111111111,11.0,11.0,89.0,68.0,0.027777777777777776,2,1,1.0,0.0,0.0,68.0,89.0,0.43312101910828027,,1.0,0.0,0.0,68.0,89.0,0.5
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_amazon_nova_pro_v1_0_strong_first_comp_0_25_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_amazon-nova-pro-v1.0/strong_first/comp_0.25/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,amazon-nova-pro-v1.0,Nova Pro,Medium,1290.0,strong_first,0.25,2,True,1,99.0,74.0,-25.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,99.0,74.0,0.5722543352601156,,0.5,0.0,0.0,99.0,74.0,0.125,1,1,0.0,0.0,0.0,74.0,99.0,0.4277456647398844,,0.5,0.0,0.0,74.0,99.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_amazon_nova_pro_v1_0_weak_first_comp_0_25_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_amazon-nova-pro-v1.0/weak_first/comp_0.25/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,amazon-nova-pro-v1.0,Nova Pro,Medium,1290.0,weak_first,0.25,1,False,10,,,,False,0,none,none,10,2,0.5555555555555556,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.3888888888888889,10,2,0.8888888888888888,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.4722222222222222
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_amazon_nova_pro_v1_0_weak_first_comp_0_25_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_amazon-nova-pro-v1.0/weak_first/comp_0.25/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,amazon-nova-pro-v1.0,Nova Pro,Medium,1290.0,weak_first,0.25,2,True,1,82.0,91.0,9.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,82.0,91.0,0.47398843930635837,,0.5,0.0,0.0,82.0,91.0,0.125,1,1,0.0,0.0,0.0,66.0,54.0,0.55,,0.5,0.0,0.0,66.0,54.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_qwen2_5_72b_instruct_strong_first_comp_0_25_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_qwen2.5-72b-instruct/strong_first/comp_0.25/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,qwen2.5-72b-instruct,Qwen2.5 72B,Medium,1302.0,strong_first,0.25,1,True,1,84.0,70.0,-14.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,76.0,67.0,0.5314685314685315,,0.5,0.0,0.0,76.0,67.0,0.125,1,1,0.0,0.0,0.0,70.0,84.0,0.45454545454545453,,0.5,0.0,0.0,70.0,84.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_qwen2_5_72b_instruct_strong_first_comp_0_25_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_qwen2.5-72b-instruct/strong_first/comp_0.25/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,qwen2.5-72b-instruct,Qwen2.5 72B,Medium,1302.0,strong_first,0.25,2,True,1,95.0,72.0,-23.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,95.0,72.0,0.5688622754491018,,0.5,0.0,0.0,95.0,72.0,0.125,1,1,0.0,0.0,0.0,72.0,95.0,0.4311377245508982,,0.5,0.0,0.0,72.0,95.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_qwen2_5_72b_instruct_weak_first_comp_0_25_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_qwen2.5-72b-instruct/weak_first/comp_0.25/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,qwen2.5-72b-instruct,Qwen2.5 72B,Medium,1302.0,weak_first,0.25,1,True,2,83.7,69.3,-14.400000000000006,False,0,Agent_1,baseline,2,1,1.0,0.0,0.0,93.0,77.0,0.5470588235294118,,1.0,0.0,0.0,93.0,77.0,0.5,2,2,0.0,0.0,0.0,95.0,71.0,0.572289156626506,2.0,0.1111111111111111,18.0,18.0,77.0,93.0,0.027777777777777776
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_qwen2_5_72b_instruct_weak_first_comp_0_25_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_qwen2.5-72b-instruct/weak_first/comp_0.25/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,qwen2.5-72b-instruct,Qwen2.5 72B,Medium,1302.0,weak_first,0.25,2,True,1,89.0,80.0,-9.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,89.0,80.0,0.5266272189349113,,0.5,0.0,0.0,89.0,80.0,0.125,1,1,0.0,0.0,0.0,80.0,89.0,0.47337278106508873,,0.5,0.0,0.0,80.0,89.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_4o_mini_2024_07_18_strong_first_comp_0_25_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-4o-mini-2024-07-18/strong_first/comp_0.25/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gpt-4o-mini-2024-07-18,GPT-4o mini,Medium,1317.0,strong_first,0.25,1,True,1,97.0,73.0,-24.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,97.0,73.0,0.5705882352941176,,0.5,0.0,0.0,97.0,73.0,0.125,1,1,0.0,0.0,0.0,73.0,97.0,0.4294117647058823,,0.5,0.0,0.0,73.0,97.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_4o_mini_2024_07_18_strong_first_comp_0_25_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-4o-mini-2024-07-18/strong_first/comp_0.25/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gpt-4o-mini-2024-07-18,GPT-4o mini,Medium,1317.0,strong_first,0.25,2,True,1,73.0,96.0,23.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,73.0,96.0,0.4319526627218935,,0.5,0.0,0.0,73.0,96.0,0.125,1,1,0.0,0.0,0.0,96.0,73.0,0.5680473372781065,,0.5,0.0,0.0,96.0,73.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_4o_mini_2024_07_18_weak_first_comp_0_25_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-4o-mini-2024-07-18/weak_first/comp_0.25/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gpt-4o-mini-2024-07-18,GPT-4o mini,Medium,1317.0,weak_first,0.25,1,True,1,83.0,86.0,3.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,83.0,86.0,0.4911242603550296,,0.5,0.0,0.0,83.0,86.0,0.125,1,1,0.0,0.0,0.0,86.0,83.0,0.5088757396449705,,0.5,0.0,0.0,86.0,83.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_4o_mini_2024_07_18_weak_first_comp_0_25_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-4o-mini-2024-07-18/weak_first/comp_0.25/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gpt-4o-mini-2024-07-18,GPT-4o mini,Medium,1317.0,weak_first,0.25,2,True,2,58.5,60.300000000000004,1.8000000000000043,False,0,Agent_1,baseline,2,2,0.0,0.0,0.0,75.0,89.0,0.4573170731707317,2.0,0.1111111111111111,10.0,10.0,65.0,67.0,0.027777777777777776,2,2,0.0,0.0,0.0,77.0,74.0,0.5099337748344371,2.0,0.1111111111111111,10.0,10.0,67.0,65.0,0.027777777777777776
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_llama_3_3_70b_instruct_strong_first_comp_0_25_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_llama-3.3-70b-instruct/strong_first/comp_0.25/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,llama-3.3-70b-instruct,Llama 3.3 70B,Medium,1318.0,strong_first,0.25,1,True,1,95.0,75.0,-20.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,95.0,75.0,0.5588235294117647,,0.5,0.0,0.0,95.0,75.0,0.125,1,1,0.0,0.0,0.0,75.0,95.0,0.4411764705882353,,0.5,0.0,0.0,75.0,95.0,0.125
