experiment_dir,source_batch,agent_id,is_nonreasoning,utility,model_pair,model_order,token_budget_prompted,competition_level,consensus_reached,final_round,total_tokens_sum,avg_tokens_per_interaction,num_interactions,setup_tokens_avg,thinking_tokens_avg,discussion_tokens_avg,proposal_tokens_avg,voting_tokens_avg,reflection_tokens_avg,round_0_tokens,round_1_tokens,round_2_tokens,round_3_tokens,round_4_tokens,round_5_tokens,round_6_tokens,round_7_tokens,round_8_tokens,round_9_tokens,round_10_tokens
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_2000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,13.0,QwQ-32B_vs_gpt-5-nano,strong_first,2000,1.0,True,10,491107,6063.049382716049,81,2559.0,6234.5,10160.533333333333,2175.7,0,5950.777777777777,5118,59627,45757,48240,47673,48790,49002,47990,49721,51212,37977
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_3000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,QwQ-32B_vs_gpt-5-nano,strong_first,3000,0.0,True,1,18258,3043.0,9,2387.5,2917.0,3522.0,0.0,0,0.0,4775,13483,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_3000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,92.0,QwQ-32B_vs_gpt-5-nano,strong_first,3000,0.0,True,1,44529,4947.666666666667,9,3177.5,4450.0,9774.0,1467.3333333333333,0,0.0,6355,38174,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_3000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,77.0,QwQ-32B_vs_gpt-5-nano,strong_first,3000,0.25,True,1,25551,4258.5,9,3100.5,2600.0,5583.333333333333,0.0,0,0.0,6201,19350,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_3000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,94.0,QwQ-32B_vs_gpt-5-nano,strong_first,3000,0.25,True,1,58199,6466.555555555556,9,3175.0,7175.0,13107.666666666666,1783.6666666666667,0,0.0,6350,51849,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_3000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,71.0,QwQ-32B_vs_gpt-5-nano,strong_first,3000,0.5,True,1,20945,3490.8333333333335,9,3415.5,3090.0,3674.6666666666665,0.0,0,0.0,6831,14114,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_3000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,76.0,QwQ-32B_vs_gpt-5-nano,strong_first,3000,0.5,True,1,38643,4293.666666666667,9,2392.0,4688.0,7343.666666666667,2380.0,0,0.0,4784,33859,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_3000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,61.0,QwQ-32B_vs_gpt-5-nano,strong_first,3000,0.75,True,1,34935,5822.5,9,4700.0,3049.0,7495.333333333333,0.0,0,0.0,9400,25535,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_3000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,74.0,QwQ-32B_vs_gpt-5-nano,strong_first,3000,0.75,True,1,50974,5663.777777777777,9,2994.5,5762.0,11434.0,1640.3333333333333,0,0.0,5989,44985,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_3000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,50.0,QwQ-32B_vs_gpt-5-nano,strong_first,3000,1.0,True,2,50661,4605.545454545455,17,3407.0,4007.0,5349.833333333333,0.0,0,3734.0,6814,24245,19602,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_3000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,50.0,QwQ-32B_vs_gpt-5-nano,strong_first,3000,1.0,True,2,94354,5550.235294117647,17,3253.0,5571.0,9913.166666666666,2221.0,0,3901.0,6506,45895,41953,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_4000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,QwQ-32B_vs_gpt-5-nano,strong_first,4000,0.0,True,1,21233,3538.8333333333335,9,2870.5,2770.0,4240.666666666667,0.0,0,0.0,5741,15492,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_4000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,QwQ-32B_vs_gpt-5-nano,strong_first,4000,0.0,True,1,39579,4397.666666666667,9,2622.0,4589.0,7962.0,1953.3333333333333,0,0.0,5244,34335,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_4000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,63.0,QwQ-32B_vs_gpt-5-nano,strong_first,4000,0.25,True,1,21361,3560.1666666666665,9,2666.5,3744.0,4094.6666666666665,0.0,0,0.0,5333,16028,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_4000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,94.0,QwQ-32B_vs_gpt-5-nano,strong_first,4000,0.25,True,1,41578,4619.777777777777,9,2982.0,3719.0,8391.0,2240.6666666666665,0,0.0,5964,35614,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_4000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,66.0,QwQ-32B_vs_gpt-5-nano,strong_first,4000,0.5,True,1,21224,3537.3333333333335,9,2549.0,3351.0,4258.333333333333,0.0,0,0.0,5098,16126,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_4000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,85.0,QwQ-32B_vs_gpt-5-nano,strong_first,4000,0.5,True,1,46763,5195.888888888889,9,3431.5,3344.0,9066.333333333334,3119.0,0,0.0,6863,39900,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_4000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,56.0,QwQ-32B_vs_gpt-5-nano,strong_first,4000,0.75,True,1,32022,5337.0,9,4394.0,6556.0,5559.333333333333,0.0,0,0.0,8788,23234,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_4000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,76.0,QwQ-32B_vs_gpt-5-nano,strong_first,4000,0.75,True,1,55413,6157.0,9,3444.0,6210.0,12453.666666666666,1651.3333333333333,0,0.0,6888,48525,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_4000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,76.0,QwQ-32B_vs_gpt-5-nano,strong_first,4000,1.0,True,2,65337,5939.727272727273,17,2653.5,6332.5,6976.666666666667,0.0,0,5505.0,5307,30380,29650,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_4000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,24.0,QwQ-32B_vs_gpt-5-nano,strong_first,4000,1.0,True,2,102378,6022.235294117647,17,2422.5,4802.5,11658.5,2129.6666666666665,0,5199.0,4845,53370,44163,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_500/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,QwQ-32B_vs_gpt-5-nano,strong_first,500,0.0,True,1,17147,2857.8333333333335,9,2470.5,2461.0,3248.3333333333335,0.0,0,0.0,4941,12206,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_500/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,QwQ-32B_vs_gpt-5-nano,strong_first,500,0.0,True,1,40037,4448.555555555556,9,2261.0,7292.0,7723.0,1684.6666666666667,0,0.0,4522,35515,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_500/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,80.0,QwQ-32B_vs_gpt-5-nano,strong_first,500,0.25,True,1,28402,4733.666666666667,9,2654.5,3906.0,6395.666666666667,0.0,0,0.0,5309,23093,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_500/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,89.0,QwQ-32B_vs_gpt-5-nano,strong_first,500,0.25,True,1,59542,6615.777777777777,9,2767.0,4353.0,14492.0,2059.6666666666665,0,0.0,5534,54008,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_500/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,65.0,QwQ-32B_vs_gpt-5-nano,strong_first,500,0.5,True,1,27756,4626.0,9,3159.0,5333.0,5368.333333333333,0.0,0,0.0,6318,21438,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_500/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,87.0,QwQ-32B_vs_gpt-5-nano,strong_first,500,0.5,True,1,52019,5779.888888888889,9,1896.0,6769.0,11720.666666666666,2098.6666666666665,0,0.0,3792,48227,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_500/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,50.0,QwQ-32B_vs_gpt-5-nano,strong_first,500,0.75,True,1,24167,4027.8333333333335,9,3213.5,1919.0,5273.666666666667,0.0,0,0.0,6427,17740,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_500/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,81.0,QwQ-32B_vs_gpt-5-nano,strong_first,500,0.75,True,1,44103,4900.333333333333,9,2577.0,4726.0,9167.333333333334,2240.3333333333335,0,0.0,5154,38949,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_500/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,63.0,QwQ-32B_vs_gpt-5-nano,strong_first,500,1.0,True,5,110850,4263.461538461538,41,2177.5,3466.8,5014.8,0.0,0,3484.75,4355,20189,23847,22523,22939,16997,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_500/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,37.0,QwQ-32B_vs_gpt-5-nano,strong_first,500,1.0,True,5,217197,5297.487804878048,41,2927.5,4494.6,9000.533333333333,2372.9333333333334,0,4566.75,5855,34898,48110,46401,40576,41357,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_5000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,QwQ-32B_vs_gpt-5-nano,strong_first,5000,0.0,True,1,19861,3310.1666666666665,9,2407.0,4679.0,3456.0,0.0,0,0.0,4814,15047,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_5000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,QwQ-32B_vs_gpt-5-nano,strong_first,5000,0.0,True,1,31415,3490.5555555555557,9,1859.5,4233.0,6059.0,1762.0,0,0.0,3719,27696,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_5000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,78.0,QwQ-32B_vs_gpt-5-nano,strong_first,5000,0.25,True,1,27718,4619.666666666667,9,3168.5,2903.0,6159.333333333333,0.0,0,0.0,6337,21381,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_5000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,97.0,QwQ-32B_vs_gpt-5-nano,strong_first,5000,0.25,True,1,56958,6328.666666666667,9,2869.0,3393.0,13796.333333333334,2146.0,0,0.0,5738,51220,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_5000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,37.0,QwQ-32B_vs_gpt-5-nano,strong_first,5000,0.5,True,1,21869,3644.8333333333335,9,2533.5,3754.0,4349.333333333333,0.0,0,0.0,5067,16802,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_5000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,94.0,QwQ-32B_vs_gpt-5-nano,strong_first,5000,0.5,True,1,42857,4761.888888888889,9,3057.5,5334.0,8586.666666666666,1882.6666666666667,0,0.0,6115,36742,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_5000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,58.0,QwQ-32B_vs_gpt-5-nano,strong_first,5000,0.75,True,1,28281,4713.5,9,2863.5,5091.0,5821.0,0.0,0,0.0,5727,22554,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_5000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,79.0,QwQ-32B_vs_gpt-5-nano,strong_first,5000,0.75,True,1,48076,5341.777777777777,9,2967.5,5634.0,10578.333333333334,1590.6666666666667,0,0.0,5935,42141,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_5000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,17.0,QwQ-32B_vs_gpt-5-nano,strong_first,5000,1.0,True,9,275777,5995.152173913043,73,2924.5,5288.0,6415.7037037037035,0.0,0,6139.0,5849,25121,31351,38770,26988,33043,26633,34849,26515,26658,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_5000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,83.0,QwQ-32B_vs_gpt-5-nano,strong_first,5000,1.0,True,9,451817,6189.273972602739,73,2899.5,5287.888888888889,11131.148148148148,1999.148148148148,0,5488.625,5799,51906,54712,54158,48095,50294,44529,56803,44735,40786,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_6000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,QwQ-32B_vs_gpt-5-nano,strong_first,6000,0.0,True,1,16018,2669.6666666666665,9,1901.5,3200.0,3005.0,0.0,0,0.0,3803,12215,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_6000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,QwQ-32B_vs_gpt-5-nano,strong_first,6000,0.0,True,1,33039,3671.0,9,2947.0,4347.0,5558.333333333333,2041.0,0,0.0,5894,27145,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_6000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,75.0,QwQ-32B_vs_gpt-5-nano,strong_first,6000,0.25,True,1,24303,4050.5,9,2941.5,4341.0,4693.0,0.0,0,0.0,5883,18420,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_6000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,95.0,QwQ-32B_vs_gpt-5-nano,strong_first,6000,0.25,True,1,40633,4514.777777777777,9,2910.5,5410.0,8144.333333333333,1656.3333333333333,0,0.0,5821,34812,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_6000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,60.0,QwQ-32B_vs_gpt-5-nano,strong_first,6000,0.5,True,1,18769,3128.1666666666665,9,1861.5,3572.0,3824.6666666666665,0.0,0,0.0,3723,15046,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_6000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,81.0,QwQ-32B_vs_gpt-5-nano,strong_first,6000,0.5,True,1,46044,5116.0,9,3027.5,4283.0,8617.333333333334,3284.6666666666665,0,0.0,6055,39989,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_6000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,61.0,QwQ-32B_vs_gpt-5-nano,strong_first,6000,0.75,True,1,27121,4520.166666666667,9,5198.5,3951.0,4257.666666666667,0.0,0,0.0,10397,16724,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_6000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,72.0,QwQ-32B_vs_gpt-5-nano,strong_first,6000,0.75,True,1,37239,4137.666666666667,9,2561.5,6752.0,6768.333333333333,1686.3333333333333,0,0.0,5123,32116,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_6000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,22.0,QwQ-32B_vs_gpt-5-nano,strong_first,6000,1.0,True,9,269391,5856.326086956522,73,3228.5,4724.111111111111,6596.740740740741,0.0,0,5288.125,6457,33154,34371,27681,28418,23246,25090,28977,36770,25227,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_6000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,78.0,QwQ-32B_vs_gpt-5-nano,strong_first,6000,1.0,True,9,454835,6230.6164383561645,73,3365.0,5698.555555555556,10866.074074074075,2372.5925925925926,0,4921.75,6730,57554,54992,47443,48907,42953,47214,50239,51682,47121,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_7000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,75.0,QwQ-32B_vs_gpt-5-nano,strong_first,7000,0.0,True,1,17518,2919.6666666666665,9,2951.5,2017.0,3199.3333333333335,0.0,0,0.0,5903,11615,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_7000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,75.0,QwQ-32B_vs_gpt-5-nano,strong_first,7000,0.0,True,1,35888,3987.5555555555557,9,2007.0,4805.0,6401.666666666667,2621.3333333333335,0,0.0,4014,31874,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_7000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,78.0,QwQ-32B_vs_gpt-5-nano,strong_first,7000,0.25,True,1,25263,4210.5,9,3043.5,2557.0,5539.666666666667,0.0,0,0.0,6087,19176,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_7000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,82.0,QwQ-32B_vs_gpt-5-nano,strong_first,7000,0.25,True,1,51406,5711.777777777777,9,1922.0,4722.0,12076.333333333334,2203.6666666666665,0,0.0,3844,47562,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_7000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,64.0,QwQ-32B_vs_gpt-5-nano,strong_first,7000,0.5,True,2,65146,5922.363636363636,17,2938.0,4262.5,7344.833333333333,0.0,0,6676.0,5876,28279,30991,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_7000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,80.0,QwQ-32B_vs_gpt-5-nano,strong_first,7000,0.5,True,2,119411,7024.176470588235,17,3424.5,5103.0,12368.333333333334,3623.1666666666665,0,6407.0,6849,57523,55039,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_7000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,52.0,QwQ-32B_vs_gpt-5-nano,strong_first,7000,0.75,True,1,21790,3631.6666666666665,9,3153.0,2483.0,4333.666666666667,0.0,0,0.0,6306,15484,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_7000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,73.0,QwQ-32B_vs_gpt-5-nano,strong_first,7000,0.75,True,1,39351,4372.333333333333,9,2378.0,7345.0,6718.666666666667,2364.6666666666665,0,0.0,4756,34595,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_7000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,46.0,QwQ-32B_vs_gpt-5-nano,strong_first,7000,1.0,True,6,183929,5933.193548387097,49,2600.0,5615.0,6371.388888888889,0.0,0,6070.8,5200,32509,30483,29256,33656,25491,27334,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_7000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,54.0,QwQ-32B_vs_gpt-5-nano,strong_first,7000,1.0,True,6,288098,5879.551020408163,49,3276.0,5245.166666666667,10063.111111111111,2186.5555555555557,0,5916.2,6552,55488,43480,47302,52194,39822,43260,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_8000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,QwQ-32B_vs_gpt-5-nano,strong_first,8000,0.0,True,1,16568,2761.3333333333335,9,1581.0,1803.0,3867.6666666666665,0.0,0,0.0,3162,13406,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_8000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,QwQ-32B_vs_gpt-5-nano,strong_first,8000,0.0,True,1,41372,4596.888888888889,9,3316.5,3939.0,8626.0,1640.6666666666667,0,0.0,6633,34739,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_8000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,73.0,QwQ-32B_vs_gpt-5-nano,strong_first,8000,0.25,True,1,19033,3172.1666666666665,9,2362.5,3862.0,3482.0,0.0,0,0.0,4725,14308,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_8000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,94.0,QwQ-32B_vs_gpt-5-nano,strong_first,8000,0.25,True,1,39835,4426.111111111111,9,2662.0,5468.0,7953.333333333333,1727.6666666666667,0,0.0,5324,34511,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_8000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,84.0,QwQ-32B_vs_gpt-5-nano,strong_first,8000,0.5,True,1,20101,3350.1666666666665,9,2578.0,2526.0,4139.666666666667,0.0,0,0.0,5156,14945,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_8000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,58.0,QwQ-32B_vs_gpt-5-nano,strong_first,8000,0.5,True,1,43402,4822.444444444444,9,3116.5,4172.0,8415.666666666666,2583.3333333333335,0,0.0,6233,37169,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_8000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,71.0,QwQ-32B_vs_gpt-5-nano,strong_first,8000,0.75,True,2,60547,5504.272727272727,17,3465.5,5326.5,6019.833333333333,0.0,0,6844.0,6931,31169,22447,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_8000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,53.0,QwQ-32B_vs_gpt-5-nano,strong_first,8000,0.75,True,2,103438,6084.588235294118,17,3367.5,6182.0,10267.833333333334,2480.3333333333335,0,7850.0,6735,49730,46973,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_8000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,90.0,QwQ-32B_vs_gpt-5-nano,strong_first,8000,1.0,True,4,116437,5544.619047619048,33,2453.5,4201.25,6454.5,0.0,0,5757.0,4907,28510,31390,28864,22766,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/strong_first/budget_8000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,10.0,QwQ-32B_vs_gpt-5-nano,strong_first,8000,1.0,True,4,198747,6022.636363636364,33,3109.5,4418.0,10918.25,2542.25,0,4443.333333333333,6219,55056,50994,44275,42203,0,0,0,0,0,0
