experiment_group,config_id,game,game_type,n_agents,run_name,agent_id,round,phase,interaction_phase,proposal_repair_attempt,model_name,model_normalized,parse_error_type,parse_error_message,error_cause,current_parser_parseable,raw_preview,n_gt_2,arena_elo
homogeneous,595,game1,item_allocation,6,config_0595_game1_homogeneous_adversary_n6_comp_1p0_gpt_4o_mini_2024_07_18_first_seed1,Agent_2,1,private_thinking,private_thinking_round_1,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 26 column 27 (char 2050)",missing comma/quote delimiter,True,"{\n  ""reasoning"": ""From the discussion so far, it’s clear Hat is the crown objective for most agents, with Ring and Vase acting as essential levers to unlock Hat in multi-way deals. Several peers emphasize using mid-value items (Book, Key) as reliable levers to thread trades without sacrificing Hat’s position. There is broad agreement on two-for-two (Hat-for-Ring+Vase) as a clean baseline, with a willingness to test three-for-two (Hat-for-Ring+Vase+Pencil) to broaden the package and improve acce",True,1337
homogeneous,595,game1,item_allocation,6,config_0595_game1_homogeneous_adversary_n6_comp_1p0_gpt_4o_mini_2024_07_18_first_seed1,Agent_1,1,proposal,proposal_round_1_invalid_attempt_0,0.0,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            6,  // Hat\n            8,  // Ring\n            10  // Clock\n        ],\n        ""Agent_2"": [\n            1,  // Jewel\n            7,  // Camera\n            12  // Compass\n        ],\n        ""Agent_3"": [\n            2,  // Stone\n            9,  // Clock\n            14  // Vase\n        ],\n        ""Agent_4"": [\n            3,  // Quill\n            4   // Pencil\n        ],\n        ""Agent_5"": [\n            5,  // Book\n       ",True,1317
homogeneous,595,game1,item_allocation,6,config_0595_game1_homogeneous_adversary_n6_comp_1p0_gpt_4o_mini_2024_07_18_first_seed1,Agent_1,2,proposal,proposal_round_2_invalid_attempt_0,0.0,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            6,  // Hat\n            5,  // Book\n            12  // Lantern\n        ],\n        ""Agent_2"": [\n            8,  // Ring\n            10, // Key\n            4   // Pencil\n        ],\n        ""Agent_3"": [\n            1,  // Jewel\n            2,  // Stone\n            14  // Vase\n        ],\n        ""Agent_4"": [\n            3,  // Quill\n            9   // Clock\n        ],\n        ""Agent_5"": [\n            7,  // Camera\n         ",True,1317
homogeneous,595,game1,item_allocation,6,config_0595_game1_homogeneous_adversary_n6_comp_1p0_gpt_4o_mini_2024_07_18_first_seed1,Agent_1,2,proposal,proposal_round_2_invalid_attempt_1,1.0,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            6,  // Hat\n            5,  // Book\n            12  // Lantern\n        ],\n        ""Agent_2"": [\n            8,  // Ring\n            10, // Key\n            14  // Vase\n        ],\n        ""Agent_3"": [\n            1,  // Jewel\n            2,  // Stone\n            4   // Pencil\n        ],\n        ""Agent_4"": [\n            3,  // Quill\n            9   // Clock\n        ],\n        ""Agent_5"": [\n            7,  // Camera\n         ",True,1317
homogeneous,596,game1,item_allocation,6,config_0596_game1_homogeneous_adversary_n6_comp_1p0_gpt_4o_mini_2024_07_18_first_seed2,Agent_1,1,proposal,proposal_round_1_invalid_attempt_0,0.0,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            2,  // Stone\n            5   // Book\n        ],\n        ""Agent_2"": [\n            4,  // Pencil\n            12  // Lantern\n        ],\n        ""Agent_3"": [\n            3,  // Quill\n            1   // Jewel\n        ],\n        ""Agent_4"": [\n            0,  // Apple\n            6   // Hat\n        ],\n        ""Agent_5"": [\n            7,  // Camera\n            10  // Key\n        ],\n        ""Agent_6"": [\n            8,  // Ring\n",True,1317
homogeneous,598,game1,item_allocation,6,config_0598_game1_homogeneous_adversary_n6_comp_1p0_gpt_4o_mini_2024_07_18_last_seed2,Agent_1,1,private_thinking,private_thinking_round_1,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 20 column 29 (char 1963)",missing comma/quote delimiter,True,"{\n  ""reasoning"": ""From the discussions, the group coalesces around Option A (Camera ↔ Stone + Pencil + Jewel) as the strongest Round-1 move to advance Stone and Pencil while preserving a viable path to reintroduce Camera in Round-2. Several agents emphasize a credibility-first Round-2 plan, often via a lightweight coalition, to reclaim Camera without stalling other mid/high items. There’s broad alignment on staged moves and coalition-driven follow-through; contingency plans around Option B exis",True,1337
homogeneous,606,game1,item_allocation,6,config_0606_game1_homogeneous_adversary_n6_comp_1p0_gemini_2p5_pro_last_seed2,Agent_4,1,private_thinking,private_thinking_round_1,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 16 column 56 (char 1985)",missing comma/quote delimiter,False,"{\n  ""reasoning"": ""From the public thread, most agents converge on Pencil, Jewel, and Stone as the core battlegrounds, with parity-based swaps (16/16) viewed as the safest initial path. There is a shared interest in moving two of the top three items quickly to reduce volatility, but doing so must come with credible follow-ups to deter counter-coalitions and to preserve leverage on secondary items (Camera, Hat, etc.). Agent_6’s bold two-item consolidation creates a potentially decisive landscape ",True,1337
homogeneous,610,game1,item_allocation,6,config_0610_game1_homogeneous_adversary_n6_comp_1p0_gpt_5p4_high_last_seed2,Agent_4,1,private_thinking,private_thinking_round_1,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 2 column 1037 (char 1038)",missing comma/quote delimiter,False,"{\n  ""reasoning"": ""From the discussions, the field is crowded around Camera and Apple. Most agents want to secure Camera only with tight, credible Round-2 compensations (two mid-tier concessions) or a clear follow-on payoff; otherwise they pivot to Apple+middles. There’s a strong push to protect two mid-tier items (from Jewel, Stone, Hat, Clock, Compass) for Round 2, with Compass as a possible substitute. There’s broad willingness to do a two-step coop (Round 1 deconfliction followed by Round 2 ",True,1337
homogeneous,631,game1,item_allocation,8,config_0631_game1_homogeneous_control_n8_comp_0p0_seed1,Agent_7,1,private_thinking,private_thinking_round_1,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 2 column 1011 (char 1012),unescaped newline/control char in JSON string,False,"{\n  ""reasoning"": ""From the room discussion, the group is coalescing around a two-step flow: first secure Map↔Lantern (to satisfy Agent_1 and Agent_2), then pursue a Map-centered bundle to deliver Key to Agent_3. Several agents (Agent_6/7/8) are proposing a coalition with compensation (Shell/Camera/Vase) that anchors a broader exchange while preserving top targets. Agent_5 prioritizes Cup, Agent_4 wants Brush quickly (preferably via direct Brush↔Key or a small bundle), and Agent_3 is flexible on",True,1337
homogeneous,632,game1,item_allocation,8,config_0632_game1_homogeneous_control_n8_comp_0p0_seed2,Agent_2,3,private_thinking,private_thinking_round_3,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 14 column 29 (char 2095)",missing comma/quote delimiter,False,"{\n  ""reasoning"": ""From prior rounds, I observe three central focal points among others: Map (Agent_3), Compass (Agent_1) as a momentum lever, and Brush (Agent_2) as a high-value core asset. Bridges (Lantern, Coin, Jewel, Apple) are only attractive if they explicitly advance Map with an auditable process. The group gravitates toward a two-wave plan with a publicly verifiable Map payoff by Round 3; vague promises aren’t sufficient to gain broad support. My private read is that I should protect Br",True,1337
homogeneous,632,game1,item_allocation,8,config_0632_game1_homogeneous_control_n8_comp_0p0_seed2,Agent_5,10,private_thinking,private_thinking_round_10,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 5 column 44 (char 1677),unescaped newline/control char in JSON string,False,"{\n  ""reasoning"": ""Private valuation shows a stark hierarchy: Lantern stands out as the single high-value lever (value 100) to unlock broader value, while nearly all other items are effectively valueless. Map and other top agenda items function as negotiation instruments rather than final prizes in this private view. The crowd is pushing for a two-wave path with explicit, public guarantees, but the private preference is to maximize Lantern-driven momentum while tying any forward payoff to a cred",True,1337
homogeneous,633,game1,item_allocation,8,config_0633_game1_homogeneous_adversary_n8_comp_0p0_amazon_nova_micro_v1p0_first_seed1,Agent_1,1,proposal,proposal_round_1_invalid_attempt_0,0.0,amazon/nova-micro-v1,amazon-nova-micro-v1.0,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            0,  // Book (his top priority)\n            10, // Map (central to Stage B)\n            16  // Compass (to broaden coalition)\n        ],\n        ""Agent_2"": [\n            1,  // Coin\n            9,  // Lantern (tie-breaker)\n            17  // Shell (low-value item)\n        ],\n        ""Agent_3"": [\n            2,  // Jewel \n            11, // Camera (tie-breaker)\n            18  // Brush (low-value item)\n        ],\n        ""Agen",True,1240
homogeneous,633,game1,item_allocation,8,config_0633_game1_homogeneous_adversary_n8_comp_0p0_amazon_nova_micro_v1p0_first_seed1,Agent_5,5,proposal,proposal_round_5_invalid_attempt_0,0.0,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Expecting value: line 9 column 21 (char 202),missing value or truncated JSON,False,"{\n  ""allocation"": {\n    ""Agent_1"": [0, 16],\n    ""Agent_2"": [1, 8, 9, 17],\n    ""Agent_3"": [2, 10, 13, 18],\n    ""Agent_4"": [3, 11, 19],\n    ""Agent_5"": [4, 12],\n    ""Agent_6"": [5, 14],\n    ""Agent_7"": [6,  (no item) ],\n    ""Agent_8"": [7, 15]\n  },\n  ""reasoning"": ""Allocates all 20 items (indices 0-19) to agents in a balanced way: core high-value items (Clock, Map, Cup, Book, Coin) are distributed to multiple agents to support broader coalition-building, while Lantern/Camera and other mid-va",True,1337
homogeneous,634,game1,item_allocation,8,config_0634_game1_homogeneous_adversary_n8_comp_0p0_amazon_nova_micro_v1p0_first_seed2,Agent_7,1,private_thinking,private_thinking_round_1,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Expecting value: line 12 column 27 (char 1633),JSON comments inside arrays/objects,True,"{\n  ""reasoning"": ""From agents' discussions, most participants place very high value on Map, Ring, Shell, Quill, Vase, Clock, and Shell as a central driver. There is a broad push for a Shell-led coalition with Clock and Vase protections and a tight timetable (Round 3, with Round 4 as fallback). There is openness to Quill as leverage, and Apple as a potential sweetener if it does not delay core sequencing. The private dynamic suggests prioritizing an alignment that unlocks Map/Ring progress while",True,1337
homogeneous,638,game1,item_allocation,8,config_0638_game1_homogeneous_adversary_n8_comp_0p0_gpt_4o_mini_2024_07_18_first_seed2,Agent_1,1,proposal,proposal_round_1_invalid_attempt_0,0.0,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,JSONDecodeError,"Expecting ',' delimiter: line 4 column 17 (char 59)",missing comma/quote delimiter,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            19  // Cup\n        ],\n        ""Agent_2"": [\n            7  // Camera\n        ],\n        ""Agent_3"": [\n            4  // Pencil\n        ],\n        ""Agent_4"": [\n            14  // Vase\n        ],\n        ""Agent_5"": [\n            9  // Clock\n        ],\n        ""Agent_6"": [\n            13  // Map\n        ],\n        ""Agent_7"": [\n            1  // Ring\n        ],\n        ""Agent_8"": [\n            3  // Jewel\n        ]\n    },",True,1317
homogeneous,640,game1,item_allocation,8,config_0640_game1_homogeneous_adversary_n8_comp_0p0_gpt_4o_mini_2024_07_18_last_seed2,Agent_4,1,private_thinking,private_thinking_round_1,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 25 column 23 (char 2086)",missing comma/quote delimiter,False,"{\n  ""reasoning"": ""From the discussion so far, the dominant theme is strategic control of Compass as the high-value anchor (100) for this agent, with Lantern and other items used to stage short, favorable follow-ons. Several agents frame seeds that preserve Lantern in round 1 while building toward Compass-led payoff paths or Jewel/Pencil/Cam era gains in round 2. Hat, Jewel, Pencil, Camera, and Scarf appear as leverage points for future chains, but Compass remains the most reliable anchor to max",True,1337
homogeneous,643,game1,item_allocation,8,config_0643_game1_homogeneous_adversary_n8_comp_0p0_claude_sonnet_4_20250514_last_seed1,Agent_7,1,private_thinking,private_thinking_round_1,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 2 column 532 (char 533),unescaped newline/control char in JSON string,True,"{\n  ""reasoning"": ""From the public discussion, most agents are pursuing high-value, individual items for themselves (Stone for Agent_1, Apple for Agent_2, Key for Agent_3, Hat for Agent_4, Book for Agent_5, Compass for Agent_6, Ring for Agent_7, Quill for Agent_8). My own top priority remains Ring (100). The coalition framing aims to lock in a 4–5 round timetable with a fair remaining-pool redistribution. To maximize my chances of getting Ring while achieving broad buy-in, I should advocate for ",True,1337
homogeneous,673,game1,item_allocation,8,config_0673_game1_homogeneous_control_n8_comp_0p25_seed1,Agent_3,3,private_thinking,private_thinking_round_3,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 2 column 705 (char 706),unescaped newline/control char in JSON string,False,"{\n  ""reasoning"": ""From prior rounds, Map and Jewel emerge as universal magnets that many agents want to anchor a multi-party bundle around. Shell and Scarf are consistently identified as premium levers to glue a 3–4 way coalition, with explicit balance pieces (Lantern, Cup, Compass, Pencil) to maintain broad buy-in. Vase remains a stable anchor; Clock can accelerate only if fairly distributed. My private read: push a Shell/Scarf-centered path that delivers Map and Jewel through a credible 3–4 p",True,1337
